67,"2017-08-21 16:07:00+00:00",<129092809.562388,-78961333.7938572,2686.72295800597>,<0,0,0>,<128780226.586018,-78760120.6731881,4626.59044642001>
68,"2017-08-21 16:08:00+00:00",<129093713.517623,-78959815.0937622,2686.58480220288>,<0,0,0>,<128781094.179166,-78758653.9352305,4632.31801138446>
69,"2017-08-21 16:09:00+00:00",<129094617.454953,-78958296.382712,2686.446646709>,<0,0,0>,<128781961.76316,-78757187.1919527,4638.04552137479>
70,"2017-08-21 16:10:00+00:00",<129095521.374377,-78956777.6607067,2686.30849150941>,<0,0,0>,<128782829.337999,-78755720.4433531,4643.77297620848>
71,"2017-08-21 16:11:00+00:00",<129096425.275895,-78955258.9277465,2686.17033660784>,<0,0,0>,<128783696.903685,-78754253.6894303,4649.5003757216>
72,"2017-08-21 16:12:00+00:00",<129097329.159508,-78953740.1838317,2686.03218201548>,<0,0,0>,<128784564.460219,-78752786.9301832,4655.22771975771>
73,"2017-08-21 16:13:00+00:00",<129098233.025214,-78952221.4289625,2685.89402772114>,<0,0,0>,<128785432.0076,-78751320.1656102,4660.9550081417>
74,"2017-08-21 16:14:00+00:00",<129099136.873014,-78950702.663139,2685.75587373972>,<0,0,0>,<128786299.54583,-78749853.39571,4666.68224072084>
75,"2017-08-21 16:15:00+00:00",<129100040.702909,-78949183.8863617,2685.61772007495>,<0,0,0>,<128787167.07491,-78748386.6204813,4672.40941732377>
76,"2017-08-21 16:16:00+00:00",<129100944.514896,-78947665.0986306,2685.47956671566>,<0,0,0>,<128788034.594839,-78746919.8399226,4678.13653779775>
77,"2017-08-21 16:17:00+00:00",<129101848.308977,-78946146.2999459,2685.34141366556>,<0,0,0>,<128788902.10562,-78745453.0540326,4683.86360195652>
78,"2017-08-21 16:18:00+00:00",<129102752.085151,-78944627.490308,2685.20326092839>,<0,0,0>,<128789769.607252,-78743986.26281,4689.59060966969>
79,"2017-08-21 16:19:00+00:00",<129103655.843419,-78943108.669717,2685.06510851532>,<0,0,0>,<128790637.099736,-78742519.4662533,4695.31756075099>
80,"2017-08-21 16:20:00+00:00",<129104559.583779,-78941589.8381732,2684.9269564189>,<0,0,0>,<128791504.583073,-78741052.6643613,4701.0444550477>
81,"2017-08-21 16:21:00+00:00",<129105463.306233,-78940070.9956767,2684.78880465031>,<0,0,0>,<128792372.057264,-78739585.8571325,4706.77129238471>
82,"2017-08-21 16:22:00+00:00",<129106367.010779,-78938552.1422279,2684.65065320209>,<0,0,0>,<128793239.522309,-78738119.0445655,4712.49807260558>
83,"2017-08-21 16:23:00+00:00",<129107270.697417,-78937033.2778268,2684.51250206679>,<0,0,0>,<128794106.97821,-78736652.2266591,4718.22479554638>
84,"2017-08-21 16:24:00+00:00",<129108174.366148,-78935514.4024739,2684.37435127422>,<0,0,0>,<128794974.424966,-78735185.4034118,4723.95146104693>
85,"2017-08-21 16:25:00+00:00",<129109078.016971,-78933995.5161692,2684.23620080575>,<0,0,0>,<128795841.862579,-78733718.5748223,4729.6780689396>
86,"2017-08-21 16:26:00+00:00",<129109981.649887,-78932476.618913,2684.09805066884>,<0,0,0>,<128796709.291048,-78732251.7408891,4735.40461905673>
87,"2017-08-21 16:27:00+00:00",<129110885.264894,-78930957.7107055,2683.95990086719>,<0,0,0>,<128797576.710376,-78730784.901611,4741.1311112456>
88,"2017-08-21 16:28:00+00:00",<129111788.861994,-78929438.791547,2683.82175140083>,<0,0,0>,<128798444.120563,-78729318.0569866,4746.85754534602>
89,"2017-08-21 16:29:00+00:00",<129112692.441185,-78927919.8614377,2683.68360226974>,<0,0,0>,<128799311.521608,-78727851.2070145,4752.58392117545>
90,"2017-08-21 16:30:00+00:00",<129113596.002467,-78926400.9203777,2683.54545347393>,<0,0,0>,<128800178.913514,-78726384.3516933,4758.3102385737>
91,"2017-08-21 16:31:00+00:00",<129114499.545841,-78924881.9683674,2683.40730502829>,<0,0,0>,<128801046.296281,-78724917.4910216,4764.03649739921>
92,"2017-08-21 16:32:00+00:00",<129115403.071306,-78923363.0054069,2683.26915691793>,<0,0,0>,<128801913.669908,-78723450.6249982,4769.76269747317>
93,"2017-08-21 16:33:00+00:00",<129116306.578863,-78921844.0314965,2683.1310091652>,<0,0,0>,<128802781.034398,-78721983.7536215,4775.48883862793>
94,"2017-08-21 16:34:00+00:00",<129117210.06851,-78920325.0466364,2682.99286175519>,<0,0,0>,<128803648.389751,-78720516.8768903,4781.21492070332>
95,"2017-08-21 16:35:00+00:00",<129118113.540249,-78918806.0508268,2682.85471469164>,<0,0,0>,<128804515.735968,-78719049.9948033,4786.94094354659>
96,"2017-08-21 16:36:00+00:00",<129119016.994078,-78917287.0440679,2682.71656798571>,<0,0,0>,<128805383.073049,-78717583.1073589,4792.66690698266>
97,"2017-08-21 16:37:00+00:00",<129119920.429997,-78915768.02636,2682.57842162996>,<0,0,0>,<128806250.400994,-78716116.2145558,4798.39281085506>
98,"2017-08-21 16:38:00+00:00",<129120823.848007,-78914248.9977033,2682.44027562439>,<0,0,0>,<128807117.719805,-78714649.3163928,4804.11865498871>
99,"2017-08-21 16:39:00+00:00",<129121727.248107,-78912729.958098,2682.30212998018>,<0,0,0>,<128807985.029483,-78713182.4128683,4809.84443923458>
100,"2017-08-21 16:40:00+00:00",<129122630.630298,-78911210.9075444,2682.16398470476>,<0,0,0>,<128808852.330028,-78711715.5039812,4815.57016342878>
101,"2017-08-21 16:41:00+00:00",<129123533.994578,-78909691.8460426,2682.02583977953>,<0,0,0>,<128809719.62144,-78710248.5897298,4821.29582738876>
102,"2017-08-21 16:42:00+00:00",<129124437.340949,-78908172.7735929,2681.88769522682>,<0,0,0>,<128810586.903721,-78708781.670113,4827.02143098041>
103,"2017-08-21 16:43:00+00:00",<129125340.669409,-78906653.6901955,2681.74955103546>,<0,0,0>,<128811454.176871,-78707314.7451293,4832.74697401375>
104,"2017-08-21 16:44:00+00:00",<129126243.979958,-78905134.5958506,2681.61140721291>,<0,0,0>,<128812321.440891,-78705847.8147773,4838.4724563472>
105,"2017-08-21 16:45:00+00:00",<129127147.272597,-78903615.4905585,2681.47326375917>,<0,0,0>,<128813188.695781,-78704380.8790558,4844.19787780195>
106,"2017-08-21 16:46:00+00:00",<129128050.547326,-78902096.3743194,2681.33512067422>,<0,0,0>,<128814055.941543,-78702913.9379633,4849.92323821783>
107,"2017-08-21 16:47:00+00:00",<129128953.804143,-78900577.2471335,2681.19697796553>,<0,0,0>,<128814923.178177,-78701446.9914984,4855.64853743836>
108,"2017-08-21 16:48:00+00:00",<129129857.04305,-78899058.109001,2681.0588356331>,<0,0,0>,<128815790.405683,-78699980.0396598,4861.37377529219>
109,"2017-08-21 16:49:00+00:00",<129130760.264045,-78897538.9599222,2680.9206936881>,<0,0,0>,<128816657.624063,-78698513.0824461,4867.09895163402>
110,"2017-08-21 16:50:00+00:00",<129131663.467129,-78896019.7998972,2680.78255211562>,<0,0,0>,<128817524.833317,-78697046.119856,4872.82406627387>
111,"2017-08-21 16:51:00+00:00",<129132566.652302,-78894500.6289264,2680.6444109194>,<0,0,0>,<128818392.033445,-78695579.151888,4878.549119059>
112,"2017-08-21 16:52:00+00:00",<129133469.819563,-78892981.4470099,2680.50627011433>,<0,0,0>,<128819259.224449,-78694112.1785408,4884.27410983667>
113,"2017-08-21 16:53:00+00:00",<129134372.968913,-78891462.2541479,2680.36812968925>,<0,0,0>,<128820126.406329,-78692645.1998131,4889.99903842062>
114,"2017-08-21 16:54:00+00:00",<129135276.10035,-78889943.0503407,2680.22998965532>,<0,0,0>,<128820993.579086,-78691178.2157034,4895.72390468046>
