2457987.140277778,2017-08-21T15:22:00.0000,1.290521130469922E+08,-7.902966395575255E+07,2.692940243650228E+03,1.507949636155064E+01,2.530335652437920E+01,-2.302786337516238E-03,5.047755663800310E+02,1.513279077834117E+08,-3.546926731441715E-01
2457987.140972222,2017-08-21T15:23:00.0000,1.290530178078244E+08,-7.902814574887833E+07,2.692802076566964E+03,1.507919804573866E+01,2.530353928268411E+01,-2.302782917711355E-03,5.047754953917980E+02,1.513278865016748E+08,-3.546985549841223E-01
2457987.141666667,2017-08-21T15:24:00.0000,1.290539225507576E+08,-7.902662753103873E+07,2.692663909703493E+03,1.507889972754753E+01,2.530372203725758E+01,-2.302779464153915E-03,5.047754244023880E+02,1.513278652195851E+08,-3.547044367569481E-01
2457987.142361111,2017-08-21T15:25:00.0000,1.290548272757916E+08,-7.902510930223393E+07,2.692525743033737E+03,1.507860140697735E+01,2.530390478809953E+01,-2.302775976852800E-03,5.047753534118007E+02,1.513278439371424E+08,-3.547103184625811E-01
2457987.143055555,2017-08-21T15:26:00.0000,1.290557319829264E+08,-7.902359106246421E+07,2.692387576572597E+03,1.507830308402821E+01,2.530408753520992E+01,-2.302772455802682E-03,5.047752824200361E+02,1.513278226543469E+08,-3.547162001009865E-01
2457987.143750000,2017-08-21T15:27:00.0000,1.290566366721617E+08,-7.902207281172977E+07,2.692249410331249E+03,1.507800475870023E+01,2.530427027858869E+01,-2.302768901000007E-03,5.047752114270946E+02,1.513278013711984E+08,-3.547220816720968E-01
2457987.144444444,2017-08-21T15:28:00.0000,1.290575413434974E+08,-7.902055455003086E+07,2.692111244317144E+03,1.507770643099350E+01,2.530445301823579E+01,-2.302765312460764E-03,5.047751404329760E+02,1.513277800876970E+08,-3.547279631758741E-01
2457987.145138889,2017-08-21T15:29:00.0000,1.290584459969333E+08,-7.901903627736767E+07,2.691973078500479E+03,1.507740810090812E+01,2.530463575415119E+01,-2.302761690177846E-03,5.047750694376802E+02,1.513277588038428E+08,-3.547338446122647E-01
2457987.145833333,2017-08-21T15:30:00.0000,1.290593506324694E+08,-7.901751799374044E+07,2.691834912911057E+03,1.507710976844419E+01,2.530481848633481E+01,-2.302758034156582E-03,5.047749984412073E+02,1.513277375196357E+08,-3.547397259812088E-01
2457987.146527778,2017-08-21T15:31:00.0000,1.290602552501055E+08,-7.901599969914939E+07,2.691696747533977E+03,1.507681143360183E+01,2.530500121478661E+01,-2.302754344393421E-03,5.047749274435573E+02,1.513277162350757E+08,-3.547456072826564E-01
2457987.147222222,2017-08-21T15:32:00.0000,1.290611598498414E+08,-7.901448139359473E+07,2.691558582384139E+03,1.507651309638112E+01,2.530518393950654E+01,-2.302750620895466E-03,5.047748564447303E+02,1.513276949501628E+08,-3.547514885165500E-01
2457987.147916667,2017-08-21T15:33:00.0000,1.290620644316770E+08,-7.901296307707670E+07,2.691420417461544E+03,1.507621475678217E+01,2.530536666049454E+01,-2.302746863660943E-03,5.047747854447261E+02,1.513276736648971E+08,-3.547573696828383E-01
2457987.148611111,2017-08-21T15:34:00.0000,1.290629689956122E+08,-7.901144474959555E+07,2.691282252762467E+03,1.507591641480509E+01,2.530554937775057E+01,-2.302743072688074E-03,5.047747144435450E+02,1.513276523792785E+08,-3.547632507814815E-01
2457987.149305556,2017-08-21T15:35:00.0000,1.290638735416467E+08,-7.900992641115147E+07,2.691144088290632E+03,1.507561807044997E+01,2.530573209127457E+01,-2.302739247989294E-03,5.047746434411868E+02,1.513276310933070E+08,-3.547691318124105E-01
2457987.150000000,2017-08-21T15:36:00.0000,1.290647780697806E+08,-7.900840806174468E+07,2.691005924057215E+03,1.507531972371691E+01,2.530591480106650E+01,-2.302735389557498E-03,5.047745724376517E+02,1.513276098069826E+08,-3.547750127755891E-01
2457987.150694444,2017-08-21T15:37:00.0000,1.290656825800135E+08,-7.900688970137542E+07,2.690867760054767E+03,1.507502137460603E+01,2.530609750712629E+01,-2.302731497394461E-03,5.047745014329395E+02,1.513275885203055E+08,-3.547808936709477E-01
2457987.151388889,2017-08-21T15:38:00.0000,1.290665870723455E+08,-7.900537133004390E+07,2.690729596279562E+03,1.507472302311741E+01,2.530628020945391E+01,-2.302727571509067E-03,5.047744304270504E+02,1.513275672332754E+08,-3.547867744984440E-01
2457987.152083333,2017-08-21T15:39:00.0000,1.290674915467763E+08,-7.900385294775034E+07,2.690591432746500E+03,1.507442466925116E+01,2.530646290804929E+01,-2.302723611895985E-03,5.047743594199841E+02,1.513275459458925E+08,-3.547926552580182E-01
2457987.152777778,2017-08-21T15:40:00.0000,1.290683960033057E+08,-7.900233455449501E+07,2.690453269444406E+03,1.507412631300739E+01,2.530664560291238E+01,-2.302719618556992E-03,5.047742884117411E+02,1.513275246581568E+08,-3.547985359496229E-01
2457987.153472222,2017-08-21T15:41:00.0000,1.290693004419338E+08,-7.900081615027809E+07,2.690315106388181E+03,1.507382795438618E+01,2.530682829404314E+01,-2.302715591499194E-03,5.047742174023211E+02,1.513275033700682E+08,-3.548044165732137E-01
2457987.154166667,2017-08-21T15:42:00.0000,1.290702048626602E+08,-7.899929773509979E+07,2.690176943574101E+03,1.507352959338766E+01,2.530701098144151E+01,-2.302711530715484E-03,5.047741463917241E+02,1.513274820816268E+08,-3.548102971287204E-01
2457987.154861111,2017-08-21T15:43:00.0000,1.290711092654849E+08,-7.899777930896038E+07,2.690038781005889E+03,1.507323123001191E+01,2.530719366510745E+01,-2.302707436220075E-03,5.047740753799502E+02,1.513274607928326E+08,-3.548161776161030E-01
2457987.155555556,2017-08-21T15:44:00.0000,1.290720136504078E+08,-7.899626087186006E+07,2.689900618683547E+03,1.507293286425904E+01,2.530737634504089E+01,-2.302703308000531E-03,5.047740043669994E+02,1.513274395036855E+08,-3.548220580353019E-01
2457987.156250000,2017-08-21T15:45:00.0000,1.290729180174286E+08,-7.899474242379904E+07,2.689762456610799E+03,1.507263449612915E+01,2.530755902124179E+01,-2.302699146069287E-03,5.047739333528717E+02,1.513274182141856E+08,-3.548279383862666E-01
2457987.156944444,2017-08-21T15:46:00.0000,1.290738223665473E+08,-7.899322396477757E+07,2.689624294780195E+03,1.507233612562235E+01,2.530774169371010E+01,-2.302694950424566E-03,5.047738623375672E+02,1.513273969243329E+08,-3.548338186689531E-01
2457987.157638889,2017-08-21T15:47:00.0000,1.290747266977636E+08,-7.899170549479587E+07,2.689486133221537E+03,1.507203775273873E+01,2.530792436244575E+01,-2.302690721068146E-03,5.047737913210856E+02,1.513273756341273E+08,-3.548396988832920E-01
2457987.158333333,2017-08-21T15:48:00.0000,1.290756310110776E+08,-7.899018701385415E+07,2.689347971901298E+03,1.507173937747839E+01,2.530810702744873E+01,-2.302686458000025E-03,5.047737203034274E+02,1.513273543435690E+08,-3.548455790292456E-01
2457987.159027778,2017-08-21T15:49:00.0000,1.290765353064889E+08,-7.898866852195266E+07,2.689209810841829E+03,1.507144099984144E+01,2.530828968871894E+01,-2.302682161220204E-03,5.047736492845924E+02,1.513273330526579E+08,-3.548514591067600E-01
2457987.159722222,2017-08-21T15:50:00.0000,1.290774395839975E+08,-7.898715001909158E+07,2.689071650039405E+03,1.507114261982799E+01,2.530847234625636E+01,-2.302677830735789E-03,5.047735782645804E+02,1.513273117613939E+08,-3.548573391157662E-01
2457987.160416667,2017-08-21T15:51:00.0000,1.290783438436032E+08,-7.898563150527118E+07,2.688933489505202E+03,1.507084423743812E+01,2.530865500006094E+01,-2.302673466546779E-03,5.047735072433916E+02,1.513272904697772E+08,-3.548632190562438E-01
2457987.161111111,2017-08-21T15:52:00.0000,1.290792480853059E+08,-7.898411298049167E+07,2.688795329228044E+03,1.507054585267195E+01,2.530883765013260E+01,-2.302669068654950E-03,5.047734362210261E+02,1.513272691778076E+08,-3.548690989281059E-01
2457987.161805556,2017-08-21T15:53:00.0000,1.290801523091055E+08,-7.898259444475326E+07,2.688657169222832E+03,1.507024746552957E+01,2.530902029647132E+01,-2.302664637058527E-03,5.047733651974837E+02,1.513272478854853E+08,-3.548749787313242E-01
2457987.162500000,2017-08-21T15:54:00.0000,1.290810565150018E+08,-7.898107589805615E+07,2.688519009467214E+03,1.506994907601109E+01,2.530920293907703E+01,-2.302660171762838E-03,5.047732941727647E+02,1.513272265928102E+08,-3.548808584658231E-01
2457987.163194444,2017-08-21T15:55:00.0000,1.290819607029946E+08,-7.897955734040064E+07,2.688380849998444E+03,1.506965068411660E+01,2.530938557794969E+01,-2.302655672766107E-03,5.047732231468686E+02,1.513272052997823E+08,-3.548867381315822E-01
2457987.163888889,2017-08-21T15:56:00.0000,1.290828648730838E+08,-7.897803877178688E+07,2.688242690790445E+03,1.506935228984622E+01,2.530956821308924E+01,-2.302651140073664E-03,5.047731521197963E+02,1.513271840064016E+08,-3.548926177285131E-01
2457987.164583333,2017-08-21T15:57:00.0000,1.290837690252693E+08,-7.897652019221511E+07,2.688104531854391E+03,1.506905389320003E+01,2.530975084449564E+01,-2.302646573685507E-03,5.047730810915469E+02,1.513271627126682E+08,-3.548984972565908E-01
2457987.165277778,2017-08-21T15:58:00.0000,1.290846731595509E+08,-7.897500160168561E+07,2.687966373201460E+03,1.506875549417816E+01,2.530993347216882E+01,-2.302641973605191E-03,5.047730100621209E+02,1.513271414185820E+08,-3.549043767157521E-01
2457987.165972222,2017-08-21T15:59:00.0000,1.290855772759285E+08,-7.897348300019854E+07,2.687828214824200E+03,1.506845709278068E+01,2.531011609610874E+01,-2.302637339829161E-03,5.047729390315180E+02,1.513271201241429E+08,-3.549102561059390E-01
2457987.166666667,2017-08-21T16:00:00.0000,1.290864813744020E+08,-7.897196438775416E+07,2.687690056722611E+03,1.506815868900772E+01,2.531029871631535E+01,-2.302632672366300E-03,5.047728679997387E+02,1.513270988293512E+08,-3.549161354271132E-01
2457987.167361111,2017-08-21T16:01:00.0000,1.290873854549712E+08,-7.897044576435265E+07,2.687551898900419E+03,1.506786028285936E+01,2.531048133278860E+01,-2.302627971218385E-03,5.047727969667826E+02,1.513270775342067E+08,-3.549220146792089E-01
2457987.168055556,2017-08-21T16:02:00.0000,1.290882895176359E+08,-7.896892712999429E+07,2.687413741361350E+03,1.506756187433571E+01,2.531066394552844E+01,-2.302623236374757E-03,5.047727259326499E+02,1.513270562387094E+08,-3.549278938621772E-01
2457987.168750000,2017-08-21T16:03:00.0000,1.290891935623961E+08,-7.896740848467927E+07,2.687275584109128E+03,1.506726346343687E+01,2.531084655453481E+01,-2.302618467851403E-03,5.047726548973405E+02,1.513270349428594E+08,-3.549337729759786E-01
2457987.169444445,2017-08-21T16:04:00.0000,1.290900975892515E+08,-7.896588982840779E+07,2.687137427143753E+03,1.506696505016295E+01,2.531102915980766E+01,-2.302613665641218E-03,5.047725838608545E+02,1.513270136466567E+08,-3.549396520205408E-01
2457987.170138889,2017-08-21T16:05:00.0000,1.290910015982020E+08,-7.896437116118017E+07,2.686999270476401E+03,1.506666663451405E+01,2.531121176134695E+01,-2.302608829753083E-03,5.047725128231918E+02,1.513269923501012E+08,-3.549455309958212E-01
2457987.170833333,2017-08-21T16:06:00.0000,1.290919055892476E+08,-7.896285248299652E+07,2.686861114092171E+03,1.506636821649026E+01,2.531139435915262E+01,-2.302603960181671E-03,5.047724417843525E+02,1.513269710531930E+08,-3.549514099017661E-01
2457987.171527778,2017-08-21T16:07:00.0000,1.290928095623880E+08,-7.896133379385716E+07,2.686722958005965E+03,1.506606979609169E+01,2.531157695322462E+01,-2.302599056934085E-03,5.047723707443369E+02,1.513269497559320E+08,-3.549572887383284E-01
2457987.172222222,2017-08-21T16:08:00.0000,1.290937135176231E+08,-7.895981509376222E+07,2.686584802202880E+03,1.506577137331845E+01,2.531175954356290E+01,-2.302594120006773E-03,5.047722997031444E+02,1.513269284583183E+08,-3.549631675054435E-01
2457987.172916667,2017-08-21T16:09:00.0000,1.290946174549527E+08,-7.895829638271199E+07,2.686446646708995E+03,1.506547294817062E+01,2.531194213016741E+01,-2.302589149408618E-03,5.047722286607754E+02,1.513269071603519E+08,-3.549690462030720E-01
2457987.173611111,2017-08-21T16:10:00.0000,1.290955213743768E+08,-7.895677766070668E+07,2.686308491509408E+03,1.506517452064832E+01,2.531212471303810E+01,-2.302584145134290E-03,5.047721576172300E+02,1.513268858620328E+08,-3.549749248311539E-01
2457987.174305555,2017-08-21T16:11:00.0000,1.290964252758951E+08,-7.895525892774649E+07,2.686170336607844E+03,1.506487609075165E+01,2.531230729217491E+01,-2.302579107190894E-03,5.047720865725078E+02,1.513268645633609E+08,-3.549808033896326E-01
2457987.175000000,2017-08-21T16:12:00.0000,1.290973291595076E+08,-7.895374018383169E+07,2.686032182015479E+03,1.506457765848070E+01,2.531248986757780E+01,-2.302574035571325E-03,5.047720155266094E+02,1.513268432643364E+08,-3.549866818784671E-01
2457987.175694444,2017-08-21T16:13:00.0000,1.290982330252141E+08,-7.895222142896245E+07,2.685894027721137E+03,1.506427922383559E+01,2.531267243924671E+01,-2.302568930288018E-03,5.047719444795343E+02,1.513268219649591E+08,-3.549925602975929E-01
2457987.176388889,2017-08-21T16:14:00.0000,1.290991368730145E+08,-7.895070266313905E+07,2.685755873739719E+03,1.506398078681640E+01,2.531285500718159E+01,-2.302563791340972E-03,5.047718734312829E+02,1.513268006652291E+08,-3.549984386469704E-01
2457987.177083333,2017-08-21T16:15:00.0000,1.291000407029085E+08,-7.894918388636167E+07,2.685617720074952E+03,1.506368234742325E+01,2.531303757138240E+01,-2.302558618723083E-03,5.047718023818548E+02,1.513267793651465E+08,-3.550043169265416E-01
2457987.177777778,2017-08-21T16:16:00.0000,1.291009445148961E+08,-7.894766509863058E+07,2.685479566715658E+03,1.506338390565624E+01,2.531322013184908E+01,-2.302553412445008E-03,5.047717313312503E+02,1.513267580647111E+08,-3.550101951362559E-01
2457987.178472222,2017-08-21T16:17:00.0000,1.291018483089771E+08,-7.894614629994594E+07,2.685341413665563E+03,1.506308546151546E+01,2.531340268858158E+01,-2.302548172506746E-03,5.047716602794692E+02,1.513267367639230E+08,-3.550160732760503E-01
2457987.179166667,2017-08-21T16:18:00.0000,1.291027520851514E+08,-7.894462749030800E+07,2.685203260928392E+03,1.506278701500102E+01,2.531358524157985E+01,-2.302542898904747E-03,5.047715892265119E+02,1.513267154627823E+08,-3.550219513458839E-01
2457987.179861111,2017-08-21T16:19:00.0000,1.291036558434189E+08,-7.894310866971701E+07,2.685065108515322E+03,1.506248856611303E+01,2.531376779084384E+01,-2.302537591647891E-03,5.047715181723781E+02,1.513266941612889E+08,-3.550278293457046E-01
2457987.180555556,2017-08-21T16:20:00.0000,1.291045595837793E+08,-7.894158983817318E+07,2.684926956418902E+03,1.506219011485157E+01,2.531395033637350E+01,-2.302532250730849E-03,5.047714471170679E+02,1.513266728594428E+08,-3.550337072754511E-01
2457987.181250000,2017-08-21T16:21:00.0000,1.291054633062326E+08,-7.894007099567673E+07,2.684788804650307E+03,1.506189166121676E+01,2.531413287816878E+01,-2.302526876166056E-03,5.047713760605812E+02,1.513266515572440E+08,-3.550395851350822E-01
2457987.181944444,2017-08-21T16:22:00.0000,1.291063670107786E+08,-7.893855214222787E+07,2.684650653202087E+03,1.506159320520870E+01,2.531431541622961E+01,-2.302521467946406E-03,5.047713050029184E+02,1.513266302546926E+08,-3.550454629245320E-01
2457987.182638889,2017-08-21T16:23:00.0000,1.291072706974172E+08,-7.893703327782685E+07,2.684512502066791E+03,1.506129474682748E+01,2.531449795055597E+01,-2.302516026073675E-03,5.047712339440790E+02,1.513266089517885E+08,-3.550513406437563E-01
2457987.183333333,2017-08-21T16:24:00.0000,1.291081743661482E+08,-7.893551440247388E+07,2.684374351274222E+03,1.506099628607321E+01,2.531468048114779E+01,-2.302510550549641E-03,5.047711628840634E+02,1.513265876485317E+08,-3.550572182927093E-01
2457987.184027778,2017-08-21T16:25:00.0000,1.291090780169715E+08,-7.893399551616919E+07,2.684236200805753E+03,1.506069782294600E+01,2.531486300800503E+01,-2.302505041383185E-03,5.047710918228713E+02,1.513265663449223E+08,-3.550630958713250E-01
2457987.184722222,2017-08-21T16:26:00.0000,1.291099816498869E+08,-7.893247661891299E+07,2.684098050668836E+03,1.506039935744594E+01,2.531504553112762E+01,-2.302499498568977E-03,5.047710207605029E+02,1.513265450409602E+08,-3.550689733795608E-01
2457987.185416667,2017-08-21T16:27:00.0000,1.291108852648943E+08,-7.893095771070553E+07,2.683959900867194E+03,1.506010088957313E+01,2.531522805051553E+01,-2.302493922107018E-03,5.047709496969583E+02,1.513265237366455E+08,-3.550748508173662E-01
2457987.186111111,2017-08-21T16:28:00.0000,1.291117888619936E+08,-7.892943879154702E+07,2.683821751400828E+03,1.505980241932768E+01,2.531541056616870E+01,-2.302488312004414E-03,5.047708786322373E+02,1.513265024319781E+08,-3.550807281846766E-01
2457987.186805556,2017-08-21T16:29:00.0000,1.291126924411846E+08,-7.892791986143768E+07,2.683683602269739E+03,1.505950394670970E+01,2.531559307808709E+01,-2.302482668262940E-03,5.047708075663402E+02,1.513264811269581E+08,-3.550866054814464E-01
2457987.187500000,2017-08-21T16:30:00.0000,1.291135960024671E+08,-7.892640092037772E+07,2.683545453473926E+03,1.505920547171927E+01,2.531577558627063E+01,-2.302476990877267E-03,5.047707364992667E+02,1.513264598215854E+08,-3.550924827076269E-01
2457987.188194444,2017-08-21T16:31:00.0000,1.291144995458411E+08,-7.892488196836738E+07,2.683407305028290E+03,1.505890699435651E+01,2.531595809071928E+01,-2.302471279861606E-03,5.047706654310169E+02,1.513264385158602E+08,-3.550983598631626E-01
2457987.188888889,2017-08-21T16:32:00.0000,1.291154030713064E+08,-7.892336300540690E+07,2.683269156917930E+03,1.505860851462151E+01,2.531614059143298E+01,-2.302465535207077E-03,5.047705943615909E+02,1.513264172097823E+08,-3.551042369479971E-01
2457987.189583333,2017-08-21T16:33:00.0000,1.291163065788628E+08,-7.892184403149650E+07,2.683131009165198E+03,1.505831003251437E+01,2.531632308841171E+01,-2.302459756919006E-03,5.047705232909886E+02,1.513263959033518E+08,-3.551101139620925E-01
2457987.190277778,2017-08-21T16:34:00.0000,1.291172100685103E+08,-7.892032504663636E+07,2.682992861755192E+03,1.505801154803521E+01,2.531650558165538E+01,-2.302453944997396E-03,5.047704522192103E+02,1.513263745965686E+08,-3.551159909053794E-01
2457987.190972222,2017-08-21T16:35:00.0000,1.291181135402486E+08,-7.891880605082676E+07,2.682854714691639E+03,1.505771306118411E+01,2.531668807116396E+01,-2.302448099449350E-03,5.047703811462556E+02,1.513263532894328E+08,-3.551218677778106E-01
2457987.191666667,2017-08-21T16:36:00.0000,1.291190169940776E+08,-7.891728704406789E+07,2.682716567985713E+03,1.505741457196119E+01,2.531687055693740E+01,-2.302442220271317E-03,5.047703100721248E+02,1.513263319819444E+08,-3.551277445793388E-01
2457987.192361111,2017-08-21T16:37:00.0000,1.291199204299972E+08,-7.891576802636002E+07,2.682578421629965E+03,1.505711608036654E+01,2.531705303897564E+01,-2.302436307465072E-03,5.047702389968180E+02,1.513263106741035E+08,-3.551336213099057E-01
2457987.193055556,2017-08-21T16:38:00.0000,1.291208238480072E+08,-7.891424899770330E+07,2.682440275624394E+03,1.505681758640026E+01,2.531723551727865E+01,-2.302430361034169E-03,5.047701679203347E+02,1.513262893659099E+08,-3.551394979694704E-01
2457987.193750000,2017-08-21T16:39:00.0000,1.291217272481075E+08,-7.891272995809799E+07,2.682302129980177E+03,1.505651909006247E+01,2.531741799184634E+01,-2.302424380975054E-03,5.047700968426755E+02,1.513262680573637E+08,-3.551453745579604E-01
2457987.194444444,2017-08-21T16:40:00.0000,1.291226306302979E+08,-7.891121090754436E+07,2.682163984704763E+03,1.505622059135325E+01,2.531760046267869E+01,-2.302418367298387E-03,5.047700257638402E+02,1.513262467484650E+08,-3.551512510753425E-01
2457987.195138889,2017-08-21T16:41:00.0000,1.291235339945784E+08,-7.890969184604256E+07,2.682025839779526E+03,1.505592209027271E+01,2.531778292977565E+01,-2.302412320002389E-03,5.047699546838287E+02,1.513262254392136E+08,-3.551571275215539E-01
2457987.195833333,2017-08-21T16:42:00.0000,1.291244373409487E+08,-7.890817277359286E+07,2.681887695226818E+03,1.505562358682096E+01,2.531796539313716E+01,-2.302406239088839E-03,5.047698836026410E+02,1.513262041296096E+08,-3.551630038965504E-01
2457987.196527778,2017-08-21T16:43:00.0000,1.291253406694088E+08,-7.890665369019546E+07,2.681749551035464E+03,1.505532508099809E+01,2.531814785276318E+01,-2.302400124557735E-03,5.047698125202774E+02,1.513261828196531E+08,-3.551688802002704E-01
2457987.197222222,2017-08-21T16:44:00.0000,1.291262439799584E+08,-7.890513459585060E+07,2.681611407212913E+03,1.505502657280421E+01,2.531833030865364E+01,-2.302393976410855E-03,5.047697414367377E+02,1.513261615093440E+08,-3.551747564326652E-01
2457987.197916667,2017-08-21T16:45:00.0000,1.291271472725974E+08,-7.890361549055851E+07,2.681473263759166E+03,1.505472806223942E+01,2.531851276080851E+01,-2.302387794651750E-03,5.047696703520219E+02,1.513261401986823E+08,-3.551806325936892E-01
2457987.198611111,2017-08-21T16:46:00.0000,1.291280505473258E+08,-7.890209637431937E+07,2.681335120674223E+03,1.505442954930382E+01,2.531869520922772E+01,-2.302381579283974E-03,5.047695992661301E+02,1.513261188876681E+08,-3.551865086832807E-01
2457987.199305556,2017-08-21T16:47:00.0000,1.291289538041433E+08,-7.890057724713346E+07,2.681196977965534E+03,1.505413103399751E+01,2.531887765391123E+01,-2.302375330302198E-03,5.047695281790622E+02,1.513260975763013E+08,-3.551923847013911E-01
2457987.200000000,2017-08-21T16:48:00.0000,1.291298570430498E+08,-7.889905810900098E+07,2.681058835633099E+03,1.505383251632060E+01,2.531906009485900E+01,-2.302369047715302E-03,5.047694570908183E+02,1.513260762645820E+08,-3.551982606479652E-01
2457987.200694445,2017-08-21T16:49:00.0000,1.291307602640452E+08,-7.889753895992216E+07,2.680920693688095E+03,1.505353399627318E+01,2.531924253207096E+01,-2.302362731523289E-03,5.047693860013986E+02,1.513260549525100E+08,-3.552041365229621E-01
2457987.201388889,2017-08-21T16:50:00.0000,1.291316634671293E+08,-7.889601979989721E+07,2.680782552115619E+03,1.505323547385536E+01,2.531942496554707E+01,-2.302356381724380E-03,5.047693149108027E+02,1.513260336400856E+08,-3.552100123263107E-01
