            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457987.179861111, A.D. 2017-Aug-21 16:19:00.0000,  1.287906370997359E+08, -7.874251946625333E+07,  4.695317560750991E+03,  1.445813184387612E+01,  2.444665373539871E+01,  9.544871189643267E-02,  5.035316862426096E+02,  1.509550018995567E+08, -4.168039961965186E-01,
2457987.180555556, A.D. 2017-Aug-21 16:20:00.0000,  1.287915045830732E+08, -7.874105266436130E+07,  4.701044455047697E+03,  1.445797939920944E+01,  2.444674267003597E+01,  9.544776404096389E-02,  5.035316028385220E+02,  1.509549768956403E+08, -4.166598848703852E-01,
2457987.181250000, A.D. 2017-Aug-21 16:21:00.0000,  1.287923720572641E+08, -7.873958585713249E+07,  4.706771292384714E+03,  1.445782696632874E+01,  2.444683162746056E+01,  9.544681346155492E-02,  5.035315194632764E+02,  1.509549519003705E+08, -4.165157753388009E-01,
2457987.181944444, A.D. 2017-Aug-21 16:22:00.0000,  1.287932395223093E+08, -7.873811904456554E+07,  4.712498072605580E+03,  1.445767454522887E+01,  2.444692060767436E+01,  9.544586015836032E-02,  5.035314361168727E+02,  1.509549269137472E+08, -4.163716676059931E-01,
2457987.182638889, A.D. 2017-Aug-21 16:23:00.0000,  1.287941069782097E+08, -7.873665222665910E+07,  4.718224795546383E+03,  1.445752213590464E+01,  2.444700961067930E+01,  9.544490413151330E-02,  5.035313527993101E+02,  1.509549019357703E+08, -4.162275616762197E-01,
2457987.183333333, A.D. 2017-Aug-21 16:24:00.0000,  1.287949744249659E+08, -7.873518540341181E+07,  4.723951461046934E+03,  1.445736973835086E+01,  2.444709863647728E+01,  9.544394538115952E-02,  5.035312695105885E+02,  1.509548769664398E+08, -4.160834575537299E-01,
2457987.184027778, A.D. 2017-Aug-21 16:25:00.0000,  1.287958418625786E+08, -7.873371857482228E+07,  4.729678068939596E+03,  1.445721735256237E+01,  2.444718768507020E+01,  9.544298390743045E-02,  5.035311862507074E+02,  1.509548520057554E+08, -4.159393552427629E-01,
2457987.184722222, A.D. 2017-Aug-21 16:26:00.0000,  1.287967092910484E+08, -7.873225174088913E+07,  4.735404619056731E+03,  1.445706497853397E+01,  2.444727675645996E+01,  9.544201971047350E-02,  5.035311030196667E+02,  1.509548270537171E+08, -4.157952547475647E-01,
2457987.185416667, A.D. 2017-Aug-21 16:27:00.0000,  1.287975767103762E+08, -7.873078490161105E+07,  4.741131111245602E+03,  1.445691261626049E+01,  2.444736585064847E+01,  9.544105279042370E-02,  5.035310198174658E+02,  1.509548021103248E+08, -4.156511560723900E-01,
2457987.186111111, A.D. 2017-Aug-21 16:28:00.0000,  1.287984441205626E+08, -7.872931805698662E+07,  4.746857545346022E+03,  1.445676026573676E+01,  2.444745496763763E+01,  9.544008314742491E-02,  5.035309366441044E+02,  1.509547771755783E+08, -4.155070592214664E-01,
2457987.186805556, A.D. 2017-Aug-21 16:29:00.0000,  1.287993115216084E+08, -7.872785120701449E+07,  4.752583921175450E+03,  1.445660792695759E+01,  2.444754410742934E+01,  9.543911078161749E-02,  5.035308534995821E+02,  1.509547522494777E+08, -4.153629641990420E-01,
2457987.187500000, A.D. 2017-Aug-21 16:30:00.0000,  1.288001789135141E+08, -7.872638435169327E+07,  4.758310238573700E+03,  1.445645559991779E+01,  2.444763327002550E+01,  9.543813569314175E-02,  5.035307703838988E+02,  1.509547273320226E+08, -4.152188710093648E-01,
2457987.188194444, A.D. 2017-Aug-21 16:31:00.0000,  1.288010462962806E+08, -7.872491749102162E+07,  4.764036497399211E+03,  1.445630328461219E+01,  2.444772245542800E+01,  9.543715788213269E-02,  5.035306872970537E+02,  1.509547024232131E+08, -4.150747796566799E-01,
2457987.188888889, A.D. 2017-Aug-21 16:32:00.0000,  1.288019136699085E+08, -7.872345062499815E+07,  4.769762697473168E+03,  1.445615098103561E+01,  2.444781166363873E+01,  9.543617734874310E-02,  5.035306042390466E+02,  1.509546775230490E+08, -4.149306901452181E-01,
2457987.189583333, A.D. 2017-Aug-21 16:33:00.0000,  1.288027810343985E+08, -7.872198375362152E+07,  4.775488838627934E+03,  1.445599868918286E+01,  2.444790089465960E+01,  9.543519409309908E-02,  5.035305212098771E+02,  1.509546526315302E+08, -4.147866024792370E-01,
2457987.190277778, A.D. 2017-Aug-21 16:34:00.0000,  1.288036483897514E+08, -7.872051687689033E+07,  4.781214920703322E+03,  1.445584640904878E+01,  2.444799014849251E+01,  9.543420811535341E-02,  5.035304382095452E+02,  1.509546277486567E+08, -4.146425166629671E-01,
2457987.190972222, A.D. 2017-Aug-21 16:35:00.0000,  1.288045157359678E+08, -7.871904999480325E+07,  4.786940943546593E+03,  1.445569414062816E+01,  2.444807942513932E+01,  9.543321941564464E-02,  5.035303552380501E+02,  1.509546028744282E+08, -4.144984327006503E-01,
2457987.191666667, A.D. 2017-Aug-21 16:36:00.0000,  1.288053830730485E+08, -7.871758310735886E+07,  4.792666906982660E+03,  1.445554188391584E+01,  2.444816872460196E+01,  9.543222799410955E-02,  5.035302722953915E+02,  1.509545780088447E+08, -4.143543505965303E-01,
2457987.192361111, A.D. 2017-Aug-21 16:37:00.0000,  1.288062504009942E+08, -7.871611621455583E+07,  4.798392810855061E+03,  1.445538963890663E+01,  2.444825804688229E+01,  9.543123385089558E-02,  5.035301893815691E+02,  1.509545531519061E+08, -4.142102703548439E-01,
2457987.193055556, A.D. 2017-Aug-21 16:38:00.0000,  1.288071177198054E+08, -7.871464931639278E+07,  4.804118654988706E+03,  1.445523740559534E+01,  2.444834739198221E+01,  9.543023698613595E-02,  5.035301064965825E+02,  1.509545283036122E+08, -4.140661919798427E-01,
2457987.193750000, A.D. 2017-Aug-21 16:39:00.0000,  1.288079850294831E+08, -7.871318241286834E+07,  4.809844439234585E+03,  1.445508518397680E+01,  2.444843675990360E+01,  9.542923739998521E-02,  5.035300236404313E+02,  1.509545034639630E+08, -4.139221154757475E-01,
2457987.194444444, A.D. 2017-Aug-21 16:40:00.0000,  1.288088523300277E+08, -7.871171550398116E+07,  4.815570163428783E+03,  1.445493297404583E+01,  2.444852615064837E+01,  9.542823509257303E-02,  5.035299408131153E+02,  1.509544786329584E+08, -4.137780408468178E-01,
2457987.195138889, A.D. 2017-Aug-21 16:41:00.0000,  1.288097196214402E+08, -7.871024858972980E+07,  4.821295827388763E+03,  1.445478077579724E+01,  2.444861556421837E+01,  9.542723006404508E-02,  5.035298580146339E+02,  1.509544538105981E+08, -4.136339680972703E-01,
2457987.195833333, A.D. 2017-Aug-21 16:42:00.0000,  1.288105869037211E+08, -7.870878167011297E+07,  4.827021430980414E+03,  1.445462858922584E+01,  2.444870500061551E+01,  9.542622231454168E-02,  5.035297752449867E+02,  1.509544289968821E+08, -4.134898972313592E-01,
2457987.196527778, A.D. 2017-Aug-21 16:43:00.0000,  1.288114541768711E+08, -7.870731474512927E+07,  4.832746974013746E+03,  1.445447641432646E+01,  2.444879445984166E+01,  9.542521184420671E-02,  5.035296925041736E+02,  1.509544041918103E+08, -4.133458282533155E-01,
2457987.197222222, A.D. 2017-Aug-21 16:44:00.0000,  1.288123214408910E+08, -7.870584781477734E+07,  4.838472456347197E+03,  1.445432425109392E+01,  2.444888394189871E+01,  9.542419865318408E-02,  5.035296097921939E+02,  1.509543793953827E+08, -4.132017611673808E-01,
2457987.197916667, A.D. 2017-Aug-21 16:45:00.0000,  1.288131886957815E+08, -7.870438087905580E+07,  4.844197877801955E+03,  1.445417209952302E+01,  2.444897344678854E+01,  9.542318274161232E-02,  5.035295271090475E+02,  1.509543546075990E+08, -4.130576959777876E-01,
2457987.198611111, A.D. 2017-Aug-21 16:46:00.0000,  1.288140559415432E+08, -7.870291393796326E+07,  4.849923238217831E+03,  1.445401995960859E+01,  2.444906297451302E+01,  9.542216410963356E-02,  5.035294444547339E+02,  1.509543298284591E+08, -4.129136326887730E-01,
2457987.199305556, A.D. 2017-Aug-21 16:47:00.0000,  1.288149231781769E+08, -7.870144699149838E+07,  4.855648537438363E+03,  1.445386783134544E+01,  2.444915252507402E+01,  9.542114275739699E-02,  5.035293618292525E+02,  1.509543050579630E+08, -4.127695713045758E-01,
2457987.200000000, A.D. 2017-Aug-21 16:48:00.0000,  1.288157904056832E+08, -7.869998003965978E+07,  4.861373775292188E+03,  1.445371571472839E+01,  2.444924209847344E+01,  9.542011868503408E-02,  5.035292792326034E+02,  1.509542802961105E+08, -4.126255118294281E-01,
2457987.200694445, A.D. 2017-Aug-21 16:49:00.0000,  1.288166576240629E+08, -7.869851308244613E+07,  4.867098951634020E+03,  1.445356360975225E+01,  2.444933169471314E+01,  9.541909189269582E-02,  5.035291966647858E+02,  1.509542555429016E+08, -4.124814542675734E-01,
2457987.201388889, A.D. 2017-Aug-21 16:50:00.0000,  1.288175248333166E+08, -7.869704611985599E+07,  4.872824066273868E+03,  1.445341151641184E+01,  2.444942131379499E+01,  9.541806238052075E-02,  5.035291141257997E+02,  1.509542307983360E+08, -4.123373986232333E-01,
2457987.202083333, A.D. 2017-Aug-21 16:51:00.0000,  1.288183920334451E+08, -7.869557915188801E+07,  4.878549119058996E+03,  1.445325943470198E+01,  2.444951095572087E+01,  9.541703014865632E-02,  5.035290316156443E+02,  1.509542060624137E+08, -4.121933449006477E-01,
2457987.202777778, A.D. 2017-Aug-21 16:52:00.0000,  1.288192592244490E+08, -7.869411217854084E+07,  4.884274109836668E+03,  1.445310736461748E+01,  2.444960062049266E+01,  9.541599519723754E-02,  5.035289491343194E+02,  1.509541813351346E+08, -4.120492931040572E-01,
2457987.203472222, A.D. 2017-Aug-21 16:53:00.0000,  1.288201264063291E+08, -7.869264519981308E+07,  4.889999038420618E+03,  1.445295530615316E+01,  2.444969030811221E+01,  9.541495752641183E-02,  5.035288666818245E+02,  1.509541566164985E+08, -4.119052432376814E-01,
2457987.204166667, A.D. 2017-Aug-21 16:54:00.0000,  1.288209935790859E+08, -7.869117821570341E+07,  4.895723904680461E+03,  1.445280325930383E+01,  2.444978001858141E+01,  9.541391713632308E-02,  5.035287842581595E+02,  1.509541319065053E+08, -4.117611953057748E-01,
2457987.204861111, A.D. 2017-Aug-21 16:55:00.0000,  1.288218607427204E+08, -7.868971122621040E+07,  4.901448708426207E+03,  1.445265122406430E+01,  2.444986975190211E+01,  9.541287402711163E-02,  5.035287018633238E+02,  1.509541072051550E+08, -4.116171493125428E-01,
2457987.205555555, A.D. 2017-Aug-21 16:56:00.0000,  1.288227278972331E+08, -7.868824423133272E+07,  4.907173449505121E+03,  1.445249920042940E+01,  2.444995950807618E+01,  9.541182819892491E-02,  5.035286194973170E+02,  1.509540825124474E+08, -4.114731052622355E-01,
2457987.206250000, A.D. 2017-Aug-21 16:57:00.0000,  1.288235950426247E+08, -7.868677723106897E+07,  4.912898127753288E+03,  1.445234718839393E+01,  2.445004928710549E+01,  9.541077965190858E-02,  5.035285371601388E+02,  1.509540578283823E+08, -4.113290631590802E-01,
2457987.206944444, A.D. 2017-Aug-21 16:58:00.0000,  1.288244621788959E+08, -7.868531022541781E+07,  4.918622743014246E+03,  1.445219518795271E+01,  2.445013908899191E+01,  9.540972838619410E-02,  5.035284548517888E+02,  1.509540331529598E+08, -4.111850230073190E-01,
2457987.207638889, A.D. 2017-Aug-21 16:59:00.0000,  1.288253293060475E+08, -7.868384321437785E+07,  4.924347295112908E+03,  1.445204319910056E+01,  2.445022891373729E+01,  9.540867440193246E-02,  5.035283725722666E+02,  1.509540084861796E+08, -4.110409848111589E-01,
2457987.208333333, A.D. 2017-Aug-21 17:00:00.0000,  1.288261964240800E+08, -7.868237619794770E+07,  4.930071783885360E+03,  1.445189122183229E+01,  2.445031876134350E+01,  9.540761769927109E-02,  5.035282903215716E+02,  1.509539838280416E+08, -4.108969485748529E-01,
2457987.209027778, A.D. 2017-Aug-21 17:01:00.0000,  1.288270635329943E+08, -7.868090917612602E+07,  4.935796209178865E+03,  1.445173925614270E+01,  2.445040863181239E+01,  9.540655827834854E-02,  5.035282080997038E+02,  1.509539591785457E+08, -4.107529143026161E-01,
2457987.209722222, A.D. 2017-Aug-21 17:02:00.0000,  1.288279306327910E+08, -7.867944214891143E+07,  4.941520570829511E+03,  1.445158730202663E+01,  2.445049852514583E+01,  9.540549613931226E-02,  5.035281259066624E+02,  1.509539345376918E+08, -4.106088819986854E-01,
2457987.210416667, A.D. 2017-Aug-21 17:03:00.0000,  1.288287977234708E+08, -7.867797511630255E+07,  4.947244868665934E+03,  1.445143535947887E+01,  2.445058844134569E+01,  9.540443128229903E-02,  5.035280437424473E+02,  1.509539099054798E+08, -4.104648516672950E-01,
2457987.211111111, A.D. 2017-Aug-21 17:04:00.0000,  1.288296648050344E+08, -7.867650807829802E+07,  4.952969102531672E+03,  1.445128342849424E+01,  2.445067838041379E+01,  9.540336370746161E-02,  5.035279616070580E+02,  1.509538852819096E+08, -4.103208233126600E-01,
2457987.211805556, A.D. 2017-Aug-21 17:05:00.0000,  1.288305318774825E+08, -7.867504103489645E+07,  4.958693272255361E+03,  1.445113150906757E+01,  2.445076834235202E+01,  9.540229341494033E-02,  5.035278795004943E+02,  1.509538606669810E+08, -4.101767969390187E-01,
2457987.212500000, A.D. 2017-Aug-21 17:06:00.0000,  1.288313989408157E+08, -7.867357398609646E+07,  4.964417377676815E+03,  1.445097960119365E+01,  2.445085832716220E+01,  9.540122040487908E-02,  5.035277974227553E+02,  1.509538360606939E+08, -4.100327725505852E-01,
2457987.213194444, A.D. 2017-Aug-21 17:07:00.0000,  1.288322659950348E+08, -7.867210693189672E+07,  4.970141418643296E+03,  1.445082770486730E+01,  2.445094833484622E+01,  9.540014467742175E-02,  5.035277153738411E+02,  1.509538114630482E+08, -4.098887501516119E-01,
2457987.213888889, A.D. 2017-Aug-21 17:08:00.0000,  1.288331330401405E+08, -7.867063987229581E+07,  4.975865394975990E+03,  1.445067582008334E+01,  2.445103836540591E+01,  9.539906623271577E-02,  5.035276333537511E+02,  1.509537868740438E+08, -4.097447297463046E-01,
2457987.214583333, A.D. 2017-Aug-21 17:09:00.0000,  1.288340000761335E+08, -7.866917280729242E+07,  4.981589306544513E+03,  1.445052394683657E+01,  2.445112841884314E+01,  9.539798507090147E-02,  5.035275513624849E+02,  1.509537622936806E+08, -4.096007113389052E-01,
2457987.215277778, A.D. 2017-Aug-21 17:10:00.0000,  1.288348671030143E+08, -7.866770573688512E+07,  4.987313153143972E+03,  1.445037208512182E+01,  2.445121849515973E+01,  9.539690119212807E-02,  5.035274694000421E+02,  1.509537377219584E+08, -4.094566949336255E-01,
2457987.215972222, A.D. 2017-Aug-21 17:11:00.0000,  1.288357341207839E+08, -7.866623866107255E+07,  4.993036934632808E+03,  1.445022023493388E+01,  2.445130859435754E+01,  9.539581459653412E-02,  5.035273874664225E+02,  1.509537131588772E+08, -4.093126805346996E-01,
2457987.216666667, A.D. 2017-Aug-21 17:12:00.0000,  1.288366011294428E+08, -7.866477157985334E+07,  4.998760650847107E+03,  1.445006839626758E+01,  2.445139871643842E+01,  9.539472528427417E-02,  5.035273055616253E+02,  1.509536886044367E+08, -4.091686681463473E-01,
2457987.217361111, A.D. 2017-Aug-21 17:13:00.0000,  1.288374681289917E+08, -7.866330449322611E+07,  5.004484301611781E+03,  1.444991656911772E+01,  2.445148886140422E+01,  9.539363325548500E-02,  5.035272236856504E+02,  1.509536640586369E+08, -4.090246577727993E-01,
2457987.218055556, A.D. 2017-Aug-21 17:14:00.0000,  1.288383351194313E+08, -7.866183740118951E+07,  5.010207886777818E+03,  1.444976475347912E+01,  2.445157902925678E+01,  9.539253851031226E-02,  5.035271418384973E+02,  1.509536395214777E+08, -4.088806494182725E-01,
2457987.218750000, A.D. 2017-Aug-21 17:15:00.0000,  1.288392021007623E+08, -7.866037030374214E+07,  5.015931406177580E+03,  1.444961294934659E+01,  2.445166921999794E+01,  9.539144104890696E-02,  5.035270600201656E+02,  1.509536149929590E+08, -4.087366430869974E-01,
2457987.219444444, A.D. 2017-Aug-21 17:16:00.0000,  1.288400690729855E+08, -7.865890320088264E+07,  5.021654859647155E+03,  1.444946115671493E+01,  2.445175943362955E+01,  9.539034087140763E-02,  5.035269782306549E+02,  1.509535904730805E+08, -4.085926387831988E-01,
2457987.220138889, A.D. 2017-Aug-21 17:17:00.0000,  1.288409360361014E+08, -7.865743609260964E+07,  5.027378247022629E+03,  1.444930937557897E+01,  2.445184967015344E+01,  9.538923797796173E-02,  5.035268964699649E+02,  1.509535659618423E+08, -4.084486365110980E-01,
2457987.220833333, A.D. 2017-Aug-21 17:18:00.0000,  1.288418029901108E+08, -7.865596897892177E+07,  5.033101568147540E+03,  1.444915760593351E+01,  2.445193992957145E+01,  9.538813236872024E-02,  5.035268147380950E+02,  1.509535414592441E+08, -4.083046362749118E-01,
2457987.221527778, A.D. 2017-Aug-21 17:19:00.0000,  1.288426699350143E+08, -7.865450185981764E+07,  5.038824822854251E+03,  1.444900584777336E+01,  2.445203021188543E+01,  9.538702404381993E-02,  5.035267330350449E+02,  1.509535169652859E+08, -4.081606380788692E-01,
2457987.222222222, A.D. 2017-Aug-21 17:20:00.0000,  1.288435368708127E+08, -7.865303473529589E+07,  5.044548010986298E+03,  1.444885410109334E+01,  2.445212051709721E+01,  9.538591300341359E-02,  5.035266513608141E+02,  1.509534924799675E+08, -4.080166419271869E-01,
2457987.222916667, A.D. 2017-Aug-21 17:21:00.0000,  1.288444037975067E+08, -7.865156760535513E+07,  5.050271132361144E+03,  1.444870236588824E+01,  2.445221084520862E+01,  9.538479924764154E-02,  5.035265697154023E+02,  1.509534680032888E+08, -4.078726478240960E-01,
2457987.223611111, A.D. 2017-Aug-21 17:22:00.0000,  1.288452707150969E+08, -7.865010046999399E+07,  5.055994186833501E+03,  1.444855064215289E+01,  2.445230119622150E+01,  9.538368277665299E-02,  5.035264880988091E+02,  1.509534435352497E+08, -4.077286557738036E-01,
2457987.224305556, A.D. 2017-Aug-21 17:23:00.0000,  1.288461376235840E+08, -7.864863332921113E+07,  5.061717174243182E+03,  1.444839892988209E+01,  2.445239157013769E+01,  9.538256359059361E-02,  5.035264065110339E+02,  1.509534190758501E+08, -4.075846657805435E-01,
2457987.225000000, A.D. 2017-Aug-21 17:24:00.0000,  1.288470045229687E+08, -7.864716618300514E+07,  5.067440094422549E+03,  1.444824722907066E+01,  2.445248196695901E+01,  9.538144168961082E-02,  5.035263249520767E+02,  1.509533946250898E+08, -4.074406778485278E-01,
2457987.225694444, A.D. 2017-Aug-21 17:25:00.0000,  1.288478714132517E+08, -7.864569903137463E+07,  5.073162947192788E+03,  1.444809553971340E+01,  2.445257238668729E+01,  9.538031707384498E-02,  5.035262434219366E+02,  1.509533701829687E+08, -4.072966919819748E-01,
2457987.226388889, A.D. 2017-Aug-21 17:26:00.0000,  1.288487382944337E+08, -7.864423187431827E+07,  5.078885732408613E+03,  1.444794386180511E+01,  2.445266282932437E+01,  9.537918974344706E-02,  5.035261619206135E+02,  1.509533457494867E+08, -4.071527081851121E-01,
2457987.227083333, A.D. 2017-Aug-21 17:27:00.0000,  1.288496051665153E+08, -7.864276471183465E+07,  5.084608449898660E+03,  1.444779219534063E+01,  2.445275329487208E+01,  9.537805969856805E-02,  5.035260804481068E+02,  1.509533213246437E+08, -4.070087264621486E-01,
2457987.227777778, A.D. 2017-Aug-21 17:28:00.0000,  1.288504720294973E+08, -7.864129754392242E+07,  5.090331099517643E+03,  1.444764054031474E+01,  2.445284378333224E+01,  9.537692693934474E-02,  5.035259990044162E+02,  1.509532969084395E+08, -4.068647468173071E-01,
2457987.228472222, A.D. 2017-Aug-21 17:29:00.0000,  1.288513388833804E+08, -7.863983037058023E+07,  5.096053681090474E+03,  1.444748889672227E+01,  2.445293429470667E+01,  9.537579146592989E-02,  5.035259175895413E+02,  1.509532725008740E+08, -4.067207692548075E-01,
2457987.229166667, A.D. 2017-Aug-21 17:30:00.0000,  1.288522057281652E+08, -7.863836319180660E+07,  5.101776194445789E+03,  1.444733726455801E+01,  2.445302482899721E+01,  9.537465327846562E-02,  5.035258362034816E+02,  1.509532481019471E+08, -4.065767937788634E-01,
2457987.229861111, A.D. 2017-Aug-21 17:31:00.0000,  1.288530725638524E+08, -7.863689600760026E+07,  5.107498639423400E+03,  1.444718564381679E+01,  2.445311538620567E+01,  9.537351237710112E-02,  5.035257548462367E+02,  1.509532237116587E+08, -4.064328203936962E-01,
2457987.230555556, A.D. 2017-Aug-21 17:32:00.0000,  1.288539393904427E+08, -7.863542881795980E+07,  5.113221015870571E+03,  1.444703403449339E+01,  2.445320596633387E+01,  9.537236876198918E-02,  5.035256735178063E+02,  1.509531993300087E+08, -4.062888491035161E-01,
2457987.231250000, A.D. 2017-Aug-21 17:33:00.0000,  1.288548062079367E+08, -7.863396162288384E+07,  5.118943323619664E+03,  1.444688243658264E+01,  2.445329656938365E+01,  9.537122243327012E-02,  5.035255922181897E+02,  1.509531749569968E+08, -4.061448799125494E-01,
2457987.231944445, A.D. 2017-Aug-21 17:34:00.0000,  1.288556730163353E+08, -7.863249442237101E+07,  5.124665562510490E+03,  1.444673085007935E+01,  2.445338719535681E+01,  9.537007339109138E-02,  5.035255109473869E+02,  1.509531505926230E+08, -4.060009128249986E-01,
2457987.232638889, A.D. 2017-Aug-21 17:35:00.0000,  1.288565398156390E+08, -7.863102721641994E+07,  5.130387732375413E+03,  1.444657927497832E+01,  2.445347784425518E+01,  9.536892163560218E-02,  5.035254297053971E+02,  1.509531262368872E+08, -4.058569478450866E-01,
2457987.233333333, A.D. 2017-Aug-21 17:36:00.0000,  1.288574066058485E+08, -7.862956000502925E+07,  5.136109833046794E+03,  1.444642771127436E+01,  2.445356851608058E+01,  9.536776716694639E-02,  5.035253484922200E+02,  1.509531018897892E+08, -4.057129849770285E-01,
2457987.234027778, A.D. 2017-Aug-21 17:37:00.0000,  1.288582733869646E+08, -7.862809278819755E+07,  5.141831864375621E+03,  1.444627615896227E+01,  2.445365921083481E+01,  9.536660998527857E-02,  5.035252673078552E+02,  1.509530775513290E+08, -4.055690242250362E-01,
2457987.234722222, A.D. 2017-Aug-21 17:38:00.0000,  1.288591401589878E+08, -7.862662556592350E+07,  5.147553826197982E+03,  1.444612461803687E+01,  2.445374992851970E+01,  9.536545009073372E-02,  5.035251861523024E+02,  1.509530532215063E+08, -4.054250655933298E-01,
2457987.235416667, A.D. 2017-Aug-21 17:39:00.0000,  1.288600069219189E+08, -7.862515833820567E+07,  5.153275718335062E+03,  1.444597308849296E+01,  2.445384066913705E+01,  9.536428748347525E-02,  5.035251050255609E+02,  1.509530289003210E+08, -4.052811090861100E-01,
2457987.236111111, A.D. 2017-Aug-21 17:40:00.0000,  1.288608736757586E+08, -7.862369110504273E+07,  5.158997540630400E+03,  1.444582157032534E+01,  2.445393143268868E+01,  9.536312216364173E-02,  5.035250239276305E+02,  1.509530045877731E+08, -4.051371547076013E-01,
2457987.236805555, A.D. 2017-Aug-21 17:41:00.0000,  1.288617404205076E+08, -7.862222386643329E+07,  5.164719292934984E+03,  1.444567006352884E+01,  2.445402221917642E+01,  9.536195413138060E-02,  5.035249428585107E+02,  1.509529802838624E+08, -4.049932024620160E-01,
2457987.237500000, A.D. 2017-Aug-21 17:42:00.0000,  1.288626071561665E+08, -7.862075662237597E+07,  5.170440975077450E+03,  1.444551856809824E+01,  2.445411302860204E+01,  9.536078338684284E-02,  5.035248618182010E+02,  1.509529559885888E+08, -4.048492523535577E-01,
2457987.238194444, A.D. 2017-Aug-21 17:43:00.0000,  1.288634738827360E+08, -7.861928937286940E+07,  5.176162586893886E+03,  1.444536708402837E+01,  2.445420386096739E+01,  9.535960993017234E-02,  5.035247808067011E+02,  1.509529317019521E+08, -4.047053043864514E-01,
2457987.238888889, A.D. 2017-Aug-21 17:44:00.0000,  1.288643406002168E+08, -7.861782211791219E+07,  5.181884128212929E+03,  1.444521561131403E+01,  2.445429471627425E+01,  9.535843376152009E-02,  5.035246998240104E+02,  1.509529074239523E+08, -4.045613585648913E-01,
2457987.239583333, A.D. 2017-Aug-21 17:45:00.0000,  1.288652073086096E+08, -7.861635485750300E+07,  5.187605598893017E+03,  1.444506414995001E+01,  2.445438559452444E+01,  9.535725488103353E-02,  5.035246188701287E+02,  1.509528831545891E+08, -4.044174148931056E-01,
2457987.240277778, A.D. 2017-Aug-21 17:46:00.0000,  1.288660740079150E+08, -7.861488759164040E+07,  5.193326998747885E+03,  1.444491269993114E+01,  2.445447649571974E+01,  9.535607328886364E-02,  5.035245379450554E+02,  1.509528588938624E+08, -4.042734733752902E-01,
2457987.240972222, A.D. 2017-Aug-21 17:47:00.0000,  1.288669406981338E+08, -7.861342032032305E+07,  5.199048327632248E+03,  1.444476126125221E+01,  2.445456741986199E+01,  9.535488898515787E-02,  5.035244570487901E+02,  1.509528346417722E+08, -4.041295340156603E-01,
2457987.241666667, A.D. 2017-Aug-21 17:48:00.0000,  1.288678073792666E+08, -7.861195304354955E+07,  5.204769585374743E+03,  1.444460983390803E+01,  2.445465836695297E+01,  9.535370197006188E-02,  5.035243761813324E+02,  1.509528103983183E+08, -4.039855968184325E-01,
2457987.242361111, A.D. 2017-Aug-21 17:49:00.0000,  1.288686740513141E+08, -7.861048576131853E+07,  5.210490771811455E+03,  1.444445841789342E+01,  2.445474933699449E+01,  9.535251224372665E-02,  5.035242953426819E+02,  1.509527861635005E+08, -4.038416617878032E-01,
2457987.243055556, A.D. 2017-Aug-21 17:50:00.0000,  1.288695407142770E+08, -7.860901847362866E+07,  5.216211886789650E+03,  1.444430701320316E+01,  2.445484032998834E+01,  9.535131980630140E-02,  5.035242145328381E+02,  1.509527619373188E+08, -4.036977289279954E-01,
2457987.243750000, A.D. 2017-Aug-21 17:51:00.0000,  1.288704073681559E+08, -7.860755118047848E+07,  5.221932930130512E+03,  1.444415561983207E+01,  2.445493134593633E+01,  9.535012465793535E-02,  5.035241337518004E+02,  1.509527377197730E+08, -4.035537982432067E-01,
2457987.244444444, A.D. 2017-Aug-21 17:52:00.0000,  1.288712740129516E+08, -7.860608388186668E+07,  5.227653901688755E+03,  1.444400423777495E+01,  2.445502238484026E+01,  9.534892679877238E-02,  5.035240529995688E+02,  1.509527135108630E+08, -4.034098697376490E-01,
2457987.245138889, A.D. 2017-Aug-21 17:53:00.0000,  1.288721406486647E+08, -7.860461657779185E+07,  5.233374801293015E+03,  1.444385286702662E+01,  2.445511344670191E+01,  9.534772622896703E-02,  5.035239722761424E+02,  1.509526893105886E+08, -4.032659434155267E-01,
2457987.245833333, A.D. 2017-Aug-21 17:54:00.0000,  1.288730072752959E+08, -7.860314926825261E+07,  5.239095628783107E+03,  1.444370150758186E+01,  2.445520453152309E+01,  9.534652294866675E-02,  5.035238915815212E+02,  1.509526651189497E+08, -4.031220192810452E-01,
2457987.246527778, A.D. 2017-Aug-21 17:55:00.0000,  1.288738738928458E+08, -7.860168195324761E+07,  5.244816383995116E+03,  1.444355015943550E+01,  2.445529563930560E+01,  9.534531695801718E-02,  5.035238109157044E+02,  1.509526409359463E+08, -4.029780973384229E-01,
2457987.247222222, A.D. 2017-Aug-21 17:56:00.0000,  1.288747405013152E+08, -7.860021463277546E+07,  5.250537066768855E+03,  1.444339882258233E+01,  2.445538677005120E+01,  9.534410825717288E-02,  5.035237302786917E+02,  1.509526167615780E+08, -4.028341775918498E-01,
2457987.247916667, A.D. 2017-Aug-21 17:57:00.0000,  1.288756071007048E+08, -7.859874730683474E+07,  5.256257676929235E+03,  1.444324749701715E+01,  2.445547792376172E+01,  9.534289684628128E-02,  5.035236496704827E+02,  1.509525925958449E+08, -4.026902600455441E-01,
